Entity,Day,Total confirmed cases of COVID-19 per million people,Year
Poland,2022-02-07,135119.44,2022
Poland,2022-02-08,136056.25,2022
Poland,2022-02-09,137277.33,2022
Poland,2022-02-10,138373.97,2022
Poland,2022-02-11,139306.0,2022
Poland,2022-02-12,140122.22,2022
Poland,2022-02-13,140697.17,2022
Poland,2022-02-14,141048.17,2022
Poland,2022-02-15,141628.25,2022
Poland,2022-02-16,142380.06,2022
Poland,2022-02-17,143141.52,2022
Poland,2022-02-18,143766.5,2022
Poland,2022-02-19,144311.02,2022
Poland,2022-02-20,144667.6,2022
Poland,2022-02-21,144917.39,2022
Poland,2022-02-22,145406.95,2022
Poland,2022-02-23,145939.86,2022
Poland,2022-02-24,146416.12,2022
Poland,2022-02-25,146851.81,2022
Poland,2022-02-26,147215.48,2022
Poland,2022-02-27,147447.4,2022
Poland,2022-02-28,147618.4,2022
Poland,2022-03-01,147956.66,2022
Poland,2022-03-02,148340.58,2022
Poland,2022-03-03,148707.06,2022
Poland,2022-03-04,149032.27,2022
Poland,2022-03-05,149364.08,2022
Poland,2022-03-06,149564.6,2022
Poland,2022-03-07,149710.1,2022
Poland,2022-03-08,150052.72,2022
Poland,2022-03-09,150428.25,2022
Poland,2022-03-10,150778.33,2022
Poland,2022-03-11,151081.48,2022
Poland,2022-03-12,151371.08,2022
Poland,2022-03-13,151568.55,2022
Poland,2022-03-14,151706.56,2022
Poland,2022-03-15,152037.28,2022
Poland,2022-03-16,152414.52,2022
Poland,2022-03-17,152734.27,2022
Poland,2022-03-18,153038.03,2022
Poland,2022-03-19,153308.4,2022
Poland,2022-03-20,153456.8,2022
Poland,2022-03-21,153565.3,2022
Poland,2022-03-22,153829.7,2022
Poland,2022-03-23,154101.6,2022
Poland,2022-03-24,154335.9,2022
Poland,2022-03-25,154550.6,2022
Poland,2022-03-26,154723.39,2022
Poland,2022-03-27,154814.42,2022
Poland,2022-03-28,154876.11,2022
Poland,2022-03-29,155048.25,2022
Poland,2022-03-30,155197.84,2022
Poland,2022-03-31,155328.02,2022
Poland,2022-04-01,155433.61,2022
Poland,2022-04-02,155488.39,2022
Poland,2022-04-03,155502.9,2022
Poland,2022-04-04,155515.75,2022
Poland,2022-04-05,155565.0,2022
Poland,2022-04-06,155605.94,2022
Poland,2022-04-07,155644.67,2022
Poland,2022-04-08,155679.33,2022
Poland,2022-04-09,155716.16,2022
Poland,2022-04-10,155727.62,2022
Poland,2022-04-11,155737.55,2022
Poland,2022-04-12,155779.83,2022
Poland,2022-04-13,155812.89,2022
Poland,2022-04-14,155843.78,2022
Poland,2022-04-15,155875.08,2022
Poland,2022-04-16,155903.16,2022
Poland,2022-04-17,155911.28,2022
Poland,2022-04-18,155918.22,2022
Poland,2022-04-19,155926.12,2022
Poland,2022-04-20,155965.9,2022
Poland,2022-04-21,155996.6,2022
Poland,2022-04-22,156025.17,2022
Poland,2022-04-23,156057.48,2022
Poland,2022-04-24,156066.44,2022
Poland,2022-04-25,156073.4,2022
Poland,2022-04-26,156108.72,2022
Poland,2022-04-27,156135.84,2022
Poland,2022-04-28,156160.8,2022
Poland,2022-04-29,156183.12,2022
Poland,2022-04-30,156205.06,2022
Poland,2022-05-01,156211.16,2022
Poland,2022-05-02,156216.06,2022
Poland,2022-05-03,156239.25,2022
Poland,2022-05-04,156243.75,2022
Poland,2022-05-05,156267.52,2022
Poland,2022-05-06,156283.42,2022
Poland,2022-05-07,156301.77,2022
Poland,2022-05-08,156306.95,2022
Poland,2022-05-09,156311.75,2022
Poland,2022-05-10,156330.69,2022
Poland,2022-05-11,156345.42,2022
Poland,2022-05-12,156358.45,2022
Poland,2022-05-13,156370.67,2022
Poland,2022-05-14,156381.98,2022
Poland,2022-05-15,156385.6,2022
Poland,2022-05-16,156388.08,2022
Poland,2022-05-17,156401.4,2022
Poland,2022-05-18,156411.52,2022
Poland,2022-05-19,156420.88,2022
Poland,2022-05-20,156429.08,2022
Poland,2022-05-21,156437.83,2022
Poland,2022-05-22,156440.31,2022
Poland,2022-05-23,156442.0,2022
Poland,2022-05-24,156452.94,2022
Poland,2022-05-25,156460.34,2022
Poland,2022-05-26,156466.83,2022
Poland,2022-05-27,156473.66,2022
Poland,2022-05-28,156480.53,2022
Poland,2022-05-29,156482.69,2022
Poland,2022-05-30,156484.86,2022
Poland,2022-05-31,156493.88,2022
Poland,2022-06-01,156500.53,2022
Poland,2022-06-02,156506.27,2022
Poland,2022-06-03,156512.42,2022
Poland,2022-06-04,156519.03,2022
Poland,2022-06-05,156520.66,2022
Poland,2022-06-06,156522.03,2022
Poland,2022-06-07,156530.86,2022
Poland,2022-06-08,156536.17,2022
Poland,2022-06-09,156543.31,2022
Poland,2022-06-10,156549.75,2022
Poland,2022-06-11,156556.6,2022
Poland,2022-06-12,156558.06,2022
Poland,2022-06-13,156559.23,2022
Poland,2022-06-14,156567.6,2022
Poland,2022-06-15,156573.69,2022
Poland,2022-06-16,156579.62,2022
Poland,2022-06-17,156580.88,2022
United Kingdom,2020-01-04,0.0,2020
United Kingdom,2020-01-05,0.0,2020
United Kingdom,2020-01-06,0.0,2020
United Kingdom,2020-01-07,0.0,2020
United Kingdom,2020-01-08,0.0,2020
United Kingdom,2020-01-09,0.0,2020
United Kingdom,2020-01-10,0.0,2020
United Kingdom,2020-01-11,0.0,2020
United Kingdom,2020-01-12,0.0,2020
United Kingdom,2020-01-13,0.0,2020
United Kingdom,2020-01-14,0.0,2020
United Kingdom,2020-01-15,0.0,2020
United Kingdom,2020-01-16,0.0,2020
United Kingdom,2020-01-17,0.0,2020
United Kingdom,2020-01-18,0.0,2020
United Kingdom,2020-01-19,0.0,2020
United Kingdom,2020-01-20,0.0,2020
United Kingdom,2020-01-21,0.0,2020
United Kingdom,2020-01-22,0.0,2020
United Kingdom,2020-01-23,0.0,2020
United Kingdom,2020-01-24,0.0,2020
United Kingdom,2020-01-25,0.0,2020
United Kingdom,2020-01-26,0.0,2020
United Kingdom,2020-01-27,0.0,2020
United Kingdom,2020-01-28,0.0,2020
United Kingdom,2020-01-29,0.0,2020
United Kingdom,2020-01-30,0.0,2020
United Kingdom,2020-01-31,0.0,2020
United Kingdom,2020-02-01,0.014667216,2020
United Kingdom,2020-02-02,0.014667216,2020
United Kingdom,2020-02-03,0.014667216,2020
United Kingdom,2020-02-04,0.029334432,2020
United Kingdom,2020-02-05,0.29334432,2020
United Kingdom,2020-02-06,0.29334432,2020
United Kingdom,2020-02-07,0.30801153,2020
United Kingdom,2020-02-08,0.30801153,2020
United Kingdom,2020-02-09,0.30801153,2020
United Kingdom,2020-02-10,0.35201317,2020
United Kingdom,2020-02-11,0.36668038,2020
United Kingdom,2020-02-12,0.3813476,2020
United Kingdom,2020-02-13,0.44001648,2020
United Kingdom,2020-02-14,0.4546837,2020
United Kingdom,2020-02-15,0.4693509,2020
United Kingdom,2020-02-16,0.4693509,2020
United Kingdom,2020-02-17,0.4693509,2020
United Kingdom,2020-02-18,0.4693509,2020
United Kingdom,2020-02-19,0.48401812,2020
United Kingdom,2020-02-20,0.48401812,2020
United Kingdom,2020-02-21,0.48401812,2020
United Kingdom,2020-02-22,0.48401812,2020
United Kingdom,2020-02-23,0.5133525,2020
United Kingdom,2020-02-24,0.5133525,2020
United Kingdom,2020-02-25,0.60135585,2020
United Kingdom,2020-02-26,0.6306903,2020
United Kingdom,2020-02-27,0.6746919,2020
United Kingdom,2020-02-28,0.70402634,2020
United Kingdom,2020-02-29,0.82136405,2020
United Kingdom,2020-03-01,0.99737066,2020
United Kingdom,2020-03-02,1.0560396,2020
United Kingdom,2020-03-03,1.3493838,2020
United Kingdom,2020-03-04,1.9507396,2020
United Kingdom,2020-03-05,2.801438,2020
United Kingdom,2020-03-06,3.6228023,2020
United Kingdom,2020-03-07,4.341496,2020
United Kingdom,2020-03-08,5.5588746,2020
United Kingdom,2020-03-09,6.5562453,2020
United Kingdom,2020-03-10,7.362942,2020
United Kingdom,2020-03-11,9.53369,2020
United Kingdom,2020-03-12,13.420502,2020
United Kingdom,2020-03-13,19.33139,2020
United Kingdom,2020-03-14,26.430323,2020
United Kingdom,2020-03-15,33.44125,2020
United Kingdom,2020-03-16,38.60411,2020
United Kingdom,2020-03-17,45.072353,2020
United Kingdom,2020-03-18,53.902016,2020
United Kingdom,2020-03-19,65.386444,2020
United Kingdom,2020-03-20,79.818985,2020
United Kingdom,2020-03-21,95.07289,2020
United Kingdom,2020-03-22,113.45091,2020
United Kingdom,2020-03-23,130.80223,2020
United Kingdom,2020-03-24,150.76431,2020
United Kingdom,2020-03-25,184.33757,2020
United Kingdom,2020-03-26,218.84952,2020
United Kingdom,2020-03-27,257.95233,2020
United Kingdom,2020-03-28,302.526,2020
United Kingdom,2020-03-29,348.80106,2020
United Kingdom,2020-03-30,389.4879,2020
United Kingdom,2020-03-31,430.82013,2020
United Kingdom,2020-04-01,492.3491,2020
United Kingdom,2020-04-02,557.8089,2020
United Kingdom,2020-04-03,629.5462,2020
United Kingdom,2020-04-04,700.30084,2020
United Kingdom,2020-04-05,771.4809,2020
United Kingdom,2020-04-06,829.7977,2020
United Kingdom,2020-04-07,881.95435,2020
United Kingdom,2020-04-08,959.29456,2020
United Kingdom,2020-04-09,1039.627,2020
United Kingdom,2020-04-10,1115.1044,2020
United Kingdom,2020-04-11,1186.607,2020
United Kingdom,2020-04-12,1250.0721,2020
United Kingdom,2020-04-13,1302.654,2020
United Kingdom,2020-04-14,1354.092,2020
United Kingdom,2020-04-15,1415.7383,2020
United Kingdom,2020-04-16,1479.3207,2020
United Kingdom,2020-04-17,1553.6835,2020
United Kingdom,2020-04-18,1631.3024,2020
United Kingdom,2020-04-19,1704.3011,2020
United Kingdom,2020-04-20,1773.8823,2020
United Kingdom,2020-04-21,1830.8058,2020
United Kingdom,2020-04-22,1895.943,2020
United Kingdom,2020-04-23,1966.2869,2020
United Kingdom,2020-04-24,2047.2059,2020
United Kingdom,2020-04-25,2122.9768,2020
United Kingdom,2020-04-26,2195.7407,2020
United Kingdom,2020-04-27,2250.8455,2020
United Kingdom,2020-04-28,2301.8289,2020
United Kingdom,2020-04-29,2371.3367,2020
United Kingdom,2020-04-30,2440.5513,2020
United Kingdom,2020-05-01,2520.2383,2020
United Kingdom,2020-05-02,2593.0024,2020
United Kingdom,2020-05-03,2662.9062,2020
United Kingdom,2020-05-04,2710.6921,2020
United Kingdom,2020-05-05,2754.7231,2020
United Kingdom,2020-05-06,2804.5623,2020
United Kingdom,2020-05-07,2858.6257,2020
United Kingdom,2020-05-08,2914.8303,2020
United Kingdom,2020-05-09,2970.3752,2020
United Kingdom,2020-05-10,3015.3154,2020
United Kingdom,2020-05-11,3047.1433,2020
United Kingdom,2020-05-12,3081.4207,2020
United Kingdom,2020-05-13,3134.3987,2020
United Kingdom,2020-05-14,3184.4138,2020
United Kingdom,2020-05-15,3233.2556,2020
United Kingdom,2020-05-16,3271.8303,2020
United Kingdom,2020-05-17,3308.9385,2020
United Kingdom,2020-05-18,3339.4756,2020
United Kingdom,2020-05-19,3366.4192,2020
United Kingdom,2020-05-20,3404.2754,2020
United Kingdom,2020-05-21,3449.2012,2020
United Kingdom,2020-05-22,3489.0813,2020
United Kingdom,2020-05-23,3526.732,2020
United Kingdom,2020-05-24,3556.9023,2020
United Kingdom,2020-05-25,3579.3726,2020
United Kingdom,2020-05-26,3599.5107,2020
United Kingdom,2020-05-27,3623.345,2020
United Kingdom,2020-05-28,3653.706,2020
United Kingdom,2020-05-29,3680.4736,2020
United Kingdom,2020-05-30,3706.244,2020
United Kingdom,2020-05-31,3728.6995,2020
United Kingdom,2020-06-01,3745.3027,2020
United Kingdom,2020-06-02,3761.1433,2020
United Kingdom,2020-06-03,3782.2495,2020
United Kingdom,2020-06-04,3804.133,2020
United Kingdom,2020-06-05,3824.2124,2020
United Kingdom,2020-06-06,3842.5317,2020
United Kingdom,2020-06-07,3859.0032,2020
United Kingdom,2020-06-08,3870.7954,2020
United Kingdom,2020-06-09,3881.3853,2020
United Kingdom,2020-06-10,3897.5044,2020
United Kingdom,2020-06-11,3914.5918,2020
United Kingdom,2020-06-12,3932.1338,2020
United Kingdom,2020-06-13,3946.9917,2020
United Kingdom,2020-06-14,3962.4363,2020
United Kingdom,2020-06-15,3975.4314,2020
United Kingdom,2020-06-16,3987.5466,2020
United Kingdom,2020-06-17,4002.8738,2020
United Kingdom,2020-06-18,4019.0518,2020
United Kingdom,2020-06-19,4033.9683,2020
United Kingdom,2020-06-20,4048.9583,2020
United Kingdom,2020-06-21,4063.5227,2020
United Kingdom,2020-06-22,4073.5405,2020
United Kingdom,2020-06-23,4082.8687,2020
United Kingdom,2020-06-24,4096.0547,2020
United Kingdom,2020-06-25,4109.006,2020
United Kingdom,2020-06-26,4120.4023,2020
United Kingdom,2020-06-27,4131.051,2020
United Kingdom,2020-06-28,4140.819,2020
United Kingdom,2020-06-29,4150.3965,2020
United Kingdom,2020-06-30,4156.9824,2020
United Kingdom,2020-07-01,4167.601,2020
United Kingdom,2020-07-02,4176.739,2020
United Kingdom,2020-07-03,4186.302,2020
United Kingdom,2020-07-04,4195.1904,2020
United Kingdom,2020-07-05,4203.5215,2020
United Kingdom,2020-07-06,4209.3735,2020
United Kingdom,2020-07-07,4217.5576,2020
United Kingdom,2020-07-08,4228.0303,2020
United Kingdom,2020-07-09,4236.9624,2020
United Kingdom,2020-07-10,4247.4204,2020
United Kingdom,2020-07-11,4258.01,2020
United Kingdom,2020-07-12,4266.341,2020
United Kingdom,2020-07-13,4273.0586,2020
United Kingdom,2020-07-14,4278.427,2020
United Kingdom,2020-07-15,4289.2803,2020
United Kingdom,2020-07-16,4299.621,2020
United Kingdom,2020-07-17,4311.017,2020
United Kingdom,2020-07-18,4321.4604,2020
United Kingdom,2020-07-19,4329.9966,2020
United Kingdom,2020-07-20,4337.404,2020
United Kingdom,2020-07-21,4343.9746,2020
United Kingdom,2020-07-22,4356.1484,2020
United Kingdom,2020-07-23,4367.706,2020
United Kingdom,2020-07-24,4379.6743,2020
United Kingdom,2020-07-25,4391.526,2020
United Kingdom,2020-07-26,4402.878,2020
United Kingdom,2020-07-27,4410.652,2020
United Kingdom,2020-07-28,4418.909,2020
United Kingdom,2020-07-29,4431.6553,2020
United Kingdom,2020-07-30,4444.2104,2020
United Kingdom,2020-07-31,4459.787,2020
United Kingdom,2020-08-01,4473.662,2020
United Kingdom,2020-08-02,4483.9,2020
United Kingdom,2020-08-03,4492.0986,2020
United Kingdom,2020-08-04,4500.371,2020
United Kingdom,2020-08-05,4515.9185,2020
United Kingdom,2020-08-06,4531.5537,2020
United Kingdom,2020-08-07,4547.5557,2020
United Kingdom,2020-08-08,4563.7627,2020
United Kingdom,2020-08-09,4578.034,2020
United Kingdom,2020-08-10,4588.4478,2020
United Kingdom,2020-08-11,4597.644,2020
United Kingdom,2020-08-12,4619.6304,2020
United Kingdom,2020-08-13,4639.842,2020
United Kingdom,2020-08-14,4658.058,2020
United Kingdom,2020-08-15,4675.0137,2020
United Kingdom,2020-08-16,4692.394,2020
United Kingdom,2020-08-17,4702.8667,2020
United Kingdom,2020-08-18,4711.6963,2020
United Kingdom,2020-08-19,4730.7344,2020
United Kingdom,2020-08-20,4747.103,2020
United Kingdom,2020-08-21,4765.9062,2020
United Kingdom,2020-08-22,4787.878,2020
United Kingdom,2020-08-23,4805.7427,2020
United Kingdom,2020-08-24,4818.0923,2020
United Kingdom,2020-08-25,4830.281,2020
United Kingdom,2020-08-26,4849.348,2020
United Kingdom,2020-08-27,4867.9756,2020
United Kingdom,2020-08-28,4888.3335,2020
United Kingdom,2020-08-29,4911.669,2020
United Kingdom,2020-08-30,4935.606,2020
United Kingdom,2020-08-31,4953.6465,2020
United Kingdom,2020-09-01,4970.822,2020
United Kingdom,2020-09-02,4993.0137,2020
United Kingdom,2020-09-03,5026.5723,2020
United Kingdom,2020-09-04,5071.703,2020
United Kingdom,2020-09-05,5117.934,2020
United Kingdom,2020-09-06,5163.285,2020
United Kingdom,2020-09-07,5200.701,2020
United Kingdom,2020-09-08,5236.856,2020
United Kingdom,2020-09-09,5294.5127,2020
United Kingdom,2020-09-10,5343.9414,2020
United Kingdom,2020-09-11,5393.2964,2020
United Kingdom,2020-09-12,5446.5093,2020
United Kingdom,2020-09-13,5495.263,2020
United Kingdom,2020-09-14,5534.4243,2020
United Kingdom,2020-09-15,5566.0176,2020
United Kingdom,2020-09-16,5616.297,2020
United Kingdom,2020-09-17,5668.38,2020
United Kingdom,2020-09-18,5732.9014,2020
United Kingdom,2020-09-19,5801.47,2020
United Kingdom,2020-09-20,5874.4106,2020
United Kingdom,2020-09-21,5946.1187,2020
United Kingdom,2020-09-22,6024.4414,2020
United Kingdom,2020-09-23,6106.9736,2020
United Kingdom,2020-09-24,6201.4453,2020
United Kingdom,2020-09-25,6305.524,2020
United Kingdom,2020-09-26,6418.1973,2020
United Kingdom,2020-09-27,6525.532,2020
United Kingdom,2020-09-28,6625.416,2020
United Kingdom,2020-09-29,6728.424,2020
United Kingdom,2020-09-30,6874.8467,2020
United Kingdom,2020-10-01,7026.8867,2020
United Kingdom,2020-10-02,7213.4097,2020
United Kingdom,2020-10-03,7409.32,2020
United Kingdom,2020-10-04,7612.5195,2020
United Kingdom,2020-10-05,7783.642,2020
United Kingdom,2020-10-06,7958.959,2020
United Kingdom,2020-10-07,8204.679,2020
United Kingdom,2020-10-08,8457.688,2020
United Kingdom,2020-10-09,8730.103,2020
United Kingdom,2020-10-10,9000.346,2020
United Kingdom,2020-10-11,9233.452,2020
United Kingdom,2020-10-12,9418.963,2020
United Kingdom,2020-10-13,9597.933,2020
United Kingdom,2020-10-14,9886.451,2020
United Kingdom,2020-10-15,10166.83,2020
United Kingdom,2020-10-16,10459.001,2020
United Kingdom,2020-10-17,10731.898,2020
United Kingdom,2020-10-18,10994.662,2020
United Kingdom,2020-10-19,11212.939,2020
United Kingdom,2020-10-20,11422.842,2020
United Kingdom,2020-10-21,11802.3125,2020
United Kingdom,2020-10-22,12177.983,2020
United Kingdom,2020-10-23,12555.137,2020
United Kingdom,2020-10-24,12899.449,2020
United Kingdom,2020-10-25,13217.64,2020
United Kingdom,2020-10-26,13458.681,2020
United Kingdom,2020-10-27,13691.816,2020
United Kingdom,2020-10-28,14085.0,2020
United Kingdom,2020-10-29,14442.162,2020
United Kingdom,2020-10-30,14792.723,2020
United Kingdom,2020-10-31,15139.074,2020
United Kingdom,2020-11-01,15474.807,2020
United Kingdom,2020-11-02,15719.354,2020
United Kingdom,2020-11-03,15953.589,2020
United Kingdom,2020-11-04,16421.84,2020
United Kingdom,2020-11-05,16802.352,2020
United Kingdom,2020-11-06,17154.76,2020
United Kingdom,2020-11-07,17507.697,2020
United Kingdom,2020-11-08,17854.709,2020
United Kingdom,2020-11-09,18129.955,2020
United Kingdom,2020-11-10,18426.877,2020
United Kingdom,2020-11-11,18889.041,2020
United Kingdom,2020-11-12,19296.629,2020
United Kingdom,2020-11-13,19703.746,2020
United Kingdom,2020-11-14,20067.875,2020
United Kingdom,2020-11-15,20425.578,2020
United Kingdom,2020-11-16,20692.86,2020
United Kingdom,2020-11-17,20930.953,2020
United Kingdom,2020-11-18,21326.264,2020
United Kingdom,2020-11-19,21670.768,2020
United Kingdom,2020-11-20,21979.893,2020
United Kingdom,2020-11-21,22244.504,2020
United Kingdom,2020-11-22,22495.314,2020
United Kingdom,2020-11-23,22679.139,2020
United Kingdom,2020-11-24,22853.604,2020
United Kingdom,2020-11-25,23132.633,2020
United Kingdom,2020-11-26,23377.268,2020
United Kingdom,2020-11-27,23623.883,2020
United Kingdom,2020-11-28,23840.385,2020
United Kingdom,2020-11-29,24053.852,2020
United Kingdom,2020-11-30,24216.453,2020
United Kingdom,2020-12-01,24375.621,2020
United Kingdom,2020-12-02,24642.535,2020
United Kingdom,2020-12-03,24887.244,2020
United Kingdom,2020-12-04,25131.834,2020
United Kingdom,2020-12-05,25364.455,2020
United Kingdom,2020-12-06,25596.697,2020
United Kingdom,2020-12-07,25785.8,2020
United Kingdom,2020-12-08,25987.197,2020
United Kingdom,2020-12-09,26303.773,2020
United Kingdom,2020-12-10,26612.738,2020
United Kingdom,2020-12-11,26934.082,2020
United Kingdom,2020-12-12,27270.197,2020
United Kingdom,2020-12-13,27627.93,2020
United Kingdom,2020-12-14,27915.23,2020
United Kingdom,2020-12-15,28241.81,2020
United Kingdom,2020-12-16,28758.053,2020
United Kingdom,2020-12-17,29262.283,2020
United Kingdom,2020-12-18,29781.898,2020
United Kingdom,2020-12-19,30286.994,2020
United Kingdom,2020-12-20,30821.158,2020
United Kingdom,2020-12-21,31196.479,2020
United Kingdom,2020-12-22,31681.465,2020
United Kingdom,2020-12-23,32388.307,2020
United Kingdom,2020-12-24,33069.965,2020
United Kingdom,2020-12-25,33699.72,2020
United Kingdom,2020-12-26,34174.816,2020
United Kingdom,2020-12-27,34386.305,2020
United Kingdom,2020-12-28,34989.273,2020
United Kingdom,2020-12-29,35700.926,2020
United Kingdom,2020-12-30,36381.6,2020
United Kingdom,2020-12-31,37600.3,2020
United Kingdom,2021-01-01,38658.703,2021
United Kingdom,2021-01-02,39449.953,2021
United Kingdom,2021-01-03,39926.375,2021
United Kingdom,2021-01-04,40830.668,2021
United Kingdom,2021-01-05,41656.945,2021
United Kingdom,2021-01-06,42800.58,2021
United Kingdom,2021-01-07,43777.973,2021
United Kingdom,2021-01-08,44640.168,2021
United Kingdom,2021-01-09,45420.273,2021
United Kingdom,2021-01-10,46125.84,2021
United Kingdom,2021-01-11,46713.043,2021
United Kingdom,2021-01-12,47258.28,2021
United Kingdom,2021-01-13,48117.664,2021
United Kingdom,2021-01-14,48860.51,2021
United Kingdom,2021-01-15,49542.67,2021
United Kingdom,2021-01-16,50180.285,2021
United Kingdom,2021-01-17,50788.27,2021
United Kingdom,2021-01-18,51246.62,2021
United Kingdom,2021-01-19,51680.652,2021
United Kingdom,2021-01-20,52354.715,2021
United Kingdom,2021-01-21,52949.1,2021
United Kingdom,2021-01-22,53476.918,2021
United Kingdom,2021-01-23,53953.63,2021
United Kingdom,2021-01-24,54398.49,2021
United Kingdom,2021-01-25,54726.21,2021
United Kingdom,2021-01-26,54983.68,2021
United Kingdom,2021-01-27,55434.508,2021
United Kingdom,2021-01-28,55841.227,2021
United Kingdom,2021-01-29,56227.02,2021
United Kingdom,2021-01-30,56590.37,2021
United Kingdom,2021-01-31,56919.414,2021
United Kingdom,2021-02-01,57171.207,2021
United Kingdom,2021-02-02,57402.7,2021
United Kingdom,2021-02-03,57739.637,2021
United Kingdom,2021-02-04,58036.867,2021
United Kingdom,2021-02-05,58328.95,2021
United Kingdom,2021-02-06,58600.19,2021
United Kingdom,2021-02-07,58839.367,2021
United Kingdom,2021-02-08,59020.07,2021
United Kingdom,2021-02-09,59191.15,2021
United Kingdom,2021-02-10,59428.668,2021
United Kingdom,2021-02-11,59637.31,2021
United Kingdom,2021-02-12,59841.168,2021
United Kingdom,2021-02-13,60033.883,2021
United Kingdom,2021-02-14,60218.293,2021
United Kingdom,2021-02-15,60350.81,2021
United Kingdom,2021-02-16,60482.742,2021
United Kingdom,2021-02-17,60698.863,2021
United Kingdom,2021-02-18,60888.64,2021
United Kingdom,2021-02-19,61063.797,2021
United Kingdom,2021-02-20,61236.77,2021
United Kingdom,2021-02-21,61394.117,2021
United Kingdom,2021-02-22,61516.047,2021
United Kingdom,2021-02-23,61634.82,2021
United Kingdom,2021-02-24,61805.797,2021
United Kingdom,2021-02-25,61948.992,2021
United Kingdom,2021-02-26,62078.754,2021
United Kingdom,2021-02-27,62196.445,2021
United Kingdom,2021-02-28,62295.918,2021
United Kingdom,2021-03-01,62368.504,2021
United Kingdom,2021-03-02,62439.98,2021
United Kingdom,2021-03-03,62545.465,2021
United Kingdom,2021-03-04,62646.934,2021
United Kingdom,2021-03-05,62737.46,2021
United Kingdom,2021-03-06,62824.54,2021
United Kingdom,2021-03-07,62904.723,2021
United Kingdom,2021-03-08,62972.605,2021
United Kingdom,2021-03-09,63037.285,2021
United Kingdom,2021-03-10,63138.344,2021
United Kingdom,2021-03-11,63233.504,2021
United Kingdom,2021-03-12,63325.176,2021
United Kingdom,2021-03-13,63412.195,2021
United Kingdom,2021-03-14,63496.047,2021
United Kingdom,2021-03-15,63560.305,2021
United Kingdom,2021-03-16,63625.207,2021
United Kingdom,2021-03-17,63723.523,2021
United Kingdom,2021-03-18,63809.516,2021
United Kingdom,2021-03-19,63897.195,2021
United Kingdom,2021-03-20,63979.8,2021
United Kingdom,2021-03-21,64055.777,2021
United Kingdom,2021-03-22,64118.07,2021
United Kingdom,2021-03-23,64197.125,2021
United Kingdom,2021-03-24,64291.863,2021
United Kingdom,2021-03-25,64372.297,2021
United Kingdom,2021-03-26,64463.586,2021
United Kingdom,2021-03-27,64545.957,2021
United Kingdom,2021-03-28,64612.94,2021
United Kingdom,2021-03-29,64667.664,2021
United Kingdom,2021-03-30,64741.44,2021
United Kingdom,2021-03-31,64802.984,2021
United Kingdom,2021-04-01,64858.414,2021
United Kingdom,2021-04-02,64916.582,2021
United Kingdom,2021-04-03,64970.47,2021
United Kingdom,2021-04-04,65010.76,2021
United Kingdom,2021-04-05,65047.547,2021
United Kingdom,2021-04-06,65082.92,2021
United Kingdom,2021-04-07,65123.17,2021
United Kingdom,2021-04-08,65171.76,2021
United Kingdom,2021-04-09,65219.477,2021
United Kingdom,2021-04-10,65265.633,2021
United Kingdom,2021-04-11,65308.945,2021
United Kingdom,2021-04-12,65343.85,2021
United Kingdom,2021-04-13,65378.703,2021
United Kingdom,2021-04-14,65420.957,2021
United Kingdom,2021-04-15,65457.555,2021
United Kingdom,2021-04-16,65494.4,2021
United Kingdom,2021-04-17,65528.793,2021
United Kingdom,2021-04-18,65563.22,2021
United Kingdom,2021-04-19,65588.48,2021
United Kingdom,2021-04-20,65626.375,2021
United Kingdom,2021-04-21,65666.53,2021
United Kingdom,2021-04-22,65703.805,2021
United Kingdom,2021-04-23,65743.52,2021
United Kingdom,2021-04-24,65778.85,2021
United Kingdom,2021-04-25,65808.484,2021
United Kingdom,2021-04-26,65831.42,2021
United Kingdom,2021-04-27,65862.5,2021
United Kingdom,2021-04-28,65901.016,2021
United Kingdom,2021-04-29,65932.96,2021
United Kingdom,2021-04-30,65969.62,2021
United Kingdom,2021-05-01,66002.32,2021
United Kingdom,2021-05-02,66029.09,2021
United Kingdom,2021-05-03,66050.11,2021
United Kingdom,2021-05-04,66072.414,2021
United Kingdom,2021-05-05,66102.984,2021
United Kingdom,2021-05-06,66140.43,2021
United Kingdom,2021-05-07,66178.11,2021
United Kingdom,2021-05-08,66212.23,2021
United Kingdom,2021-05-09,66241.3,2021
United Kingdom,2021-05-10,66264.9,2021
United Kingdom,2021-05-11,66298.734,2021
United Kingdom,2021-05-12,66339.93,2021
United Kingdom,2021-05-13,66374.09,2021
United Kingdom,2021-05-14,66408.34,2021
United Kingdom,2021-05-15,66440.34,2021
United Kingdom,2021-05-16,66468.77,2021
United Kingdom,2021-05-17,66492.65,2021
United Kingdom,2021-05-18,66520.85,2021
United Kingdom,2021-05-19,66562.77,2021
United Kingdom,2021-05-20,66604.016,2021
United Kingdom,2021-05-21,66645.27,2021
United Kingdom,2021-05-22,66682.195,2021
United Kingdom,2021-05-23,66716.91,2021
United Kingdom,2021-05-24,66746.24,2021
United Kingdom,2021-05-25,66780.36,2021
United Kingdom,2021-05-26,66829.77,2021
United Kingdom,2021-05-27,66880.04,2021
United Kingdom,2021-05-28,66937.56,2021
United Kingdom,2021-05-29,66992.52,2021
United Kingdom,2021-05-30,67045.164,2021
United Kingdom,2021-05-31,67089.164,2021
United Kingdom,2021-06-01,67135.57,2021
United Kingdom,2021-06-02,67192.73,2021
